ch	offset			gain
128	22.460753	0.00596629432308695
129	21.17949	0.00575860328984613
130	23.07099	0.00588822758182015
131	21.22169	0.00566212279184855
132	22.790099	0.00580686296236457
133	22.132147	0.00593796635097189
134	22.732636	0.00622903762703525
135	21.169874	0.00574016460889659
136	20.808321	0.0060003625817612
137	21.582631	0.00611952108915928
138	21.392526	0.00602983922382334
139	22.518354	0.00619121528983599
140	21.33561	0.0062349432328322
141	22.734404	0.00621158575566885
142	19.620032	0.00632911803292969
143	21.373513	0.006019790486587
144	24.170153	0.00610938369256061
145	18.625036	0.00635225501030981
146	24.432066	0.00640608207236186
147	19.236435	0.00611301964039131
148	24.040702	0.0062712968488672
149	18.264241	0.00629019910412172
150	23.175235	0.00647620330986371
151	19.184033	0.00661569430512938
